"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Obesity, children aged 5–9","","2022","Democratic Republic of the Congo","African Region","Females","","5.3772341","0.92032878","14.606456","",
"Obesity, children aged 5–9","","2022","Denmark","European Region","Total","","5.793767","4.1889101","7.6732919","",
"Obesity, children aged 5–9","","2022","Denmark","European Region","Males","","7.2018579","4.8454661","10.061794","",
"Obesity, children aged 5–9","","2022","Denmark","European Region","Females","","4.3084156","2.3289539","7.0289642","",
"Obesity, children aged 5–9","","2022","Djibouti","Eastern Mediterranean Region","Total","","4.8499089","0.90294695","12.485344","",
"Obesity, children aged 5–9","","2022","Djibouti","Eastern Mediterranean Region","Males","","5.8019117","0.38183846","18.624802","",
"Obesity, children aged 5–9","","2022","Djibouti","Eastern Mediterranean Region","Females","","3.8761813","0.30644215","13.567436","",
"Obesity, children aged 5–9","","2022","Dominica","Region of the Americas","Total","","21.39612","10.373823","33.937687","",
"Obesity, children aged 5–9","","2022","Dominica","Region of the Americas","Males","","22.174583","6.8016768","40.570128","",
"Obesity, children aged 5–9","","2022","Dominica","Region of the Americas","Females","","20.586294","6.4763986","37.17047","",
"Obesity, children aged 5–9","","2022","Dominican Republic","Region of the Americas","Total","","18.083671","9.1199845","29.154554","",
"Obesity, children aged 5–9","","2022","Dominican Republic","Region of the Americas","Males","","19.568738","6.6112161","36.148369","",
"Obesity, children aged 5–9","","2022","Dominican Republic","Region of the Americas","Females","","16.540629","5.3990439","31.13775","",
"Obesity, children aged 5–9","","2022","Ecuador","Region of the Americas","Total","","16.916348","12.805116","21.136075","",
"Obesity, children aged 5–9","","2022","Ecuador","Region of the Americas","Males","","21.979843","15.261912","28.862602","",
"Obesity, children aged 5–9","","2022","Ecuador","Region of the Americas","Females","","11.63839","7.3218882","16.716143","",
"Obesity, children aged 5–9","","2022","Egypt","Eastern Mediterranean Region","Total","","26.239091","19.581334","33.014345","",
"Obesity, children aged 5–9","","2022","Egypt","Eastern Mediterranean Region","Males","","25.488791","16.198254","35.721651","",
"Obesity, children aged 5–9","","2022","Egypt","Eastern Mediterranean Region","Females","","27.024803","17.851737","36.459982","",
"Obesity, children aged 5–9","","2022","El Salvador","Region of the Americas","Total","","15.637134","10.526253","21.406628","",
"Obesity, children aged 5–9","","2022","El Salvador","Region of the Americas","Males","","17.531875","9.5224291","26.903325","",
"Obesity, children aged 5–9","","2022","El Salvador","Region of the Americas","Females","","13.633005","7.5483568","20.778725","",
"Obesity, children aged 5–9","","2022","Equatorial Guinea","African Region","Total","","5.7867475","0.99059427","14.989406","",
"Obesity, children aged 5–9","","2022","Equatorial Guinea","African Region","Males","","7.2291389","0.4670254","23.208471","",
"Obesity, children aged 5–9","","2022","Equatorial Guinea","African Region","Females","","4.3211356","0.27507544","15.279984","",
"Obesity, children aged 5–9","","2022","Eritrea","African Region","Total","","4.6501365","0.87124808","11.423101","",
"Obesity, children aged 5–9","","2022","Eritrea","African Region","Males","","5.3951956","0.33451845","17.514074","",
"Obesity, children aged 5–9","","2022","Eritrea","African Region","Females","","3.8907122","0.32802527","12.858251","",
"Obesity, children aged 5–9","","2022","Estonia","European Region","Total","","12.291387","10.267182","14.46144","",
"Obesity, children aged 5–9","","2022","Estonia","European Region","Males","","14.580722","11.613829","17.835505","",
"Obesity, children aged 5–9","","2022","Estonia","European Region","Females","","9.8640345","7.2909094","12.823054","",
"Obesity, children aged 5–9","","2022","Eswatini","African Region","Total","","8.2520023","2.7103174","16.618375","",
"Obesity, children aged 5–9","","2022","Eswatini","African Region","Males","","9.0793625","1.5194895","22.449902","",
"Obesity, children aged 5–9","","2022","Eswatini","African Region","Females","","7.4206308","1.3515616","18.873544","",
"Obesity, children aged 5–9","","2022","Ethiopia","African Region","Total","","3.1061979","1.408053","5.6627434","",
"Obesity, children aged 5–9","","2022","Ethiopia","African Region","Males","","3.3399489","0.87856054","7.6623216","",
"Obesity, children aged 5–9","","2022","Ethiopia","African Region","Females","","2.8633099","1.0208649","5.9355311","",
"Obesity, children aged 5–9","","2022","Fiji","Western Pacific Region","Total","","12.0351","5.3333856","20.596342","",
"Obesity, children aged 5–9","","2022","Fiji","Western Pacific Region","Males","","18.196924","6.6591524","33.459574","",
"Obesity, children aged 5–9","","2022","Fiji","Western Pacific Region","Females","","5.6263089","1.357503","13.634974","",
"Obesity, children aged 5–9","","2022","Finland","European Region","Total","","11.79902","9.3488939","14.503919","",
"Obesity, children aged 5–9","","2022","Finland","European Region","Males","","13.85083","10.032253","18.191171","",
"Obesity, children aged 5–9","","2022","Finland","European Region","Females","","9.6532382","6.8242341","12.828541","",
"Obesity, children aged 5–9","","2022","France","European Region","Total","","4.8626687","2.9741703","7.2355896","",
"Obesity, children aged 5–9","","2022","France","European Region","Males","","5.3666338","2.5150614","9.3826875","",
"Obesity, children aged 5–9","","2022","France","European Region","Females","","4.3366004","2.1939702","7.4863449","",
"Obesity, children aged 5–9","","2022","French Polynesia","Western Pacific Region","Total","","24.784833","15.093547","35.2887","",
"Obesity, children aged 5–9","","2022","French Polynesia","Western Pacific Region","Males","","29.996821","15.299749","45.089203","",
"Obesity, children aged 5–9","","2022","French Polynesia","Western Pacific Region","Females","","19.249329","8.114624","33.161801","",
"Obesity, children aged 5–9","","2022","Gabon","African Region","Total","","5.8672458","1.5757671","13.637049","",
"Obesity, children aged 5–9","","2022","Gabon","African Region","Males","","7.1373686","0.50998637","21.853223","",
"Obesity, children aged 5–9","","2022","Gabon","African Region","Females","","4.5807108","0.97427014","11.829109","",
"Obesity, children aged 5–9","","2022","Gambia","African Region","Total","","5.5754416","1.3600685","13.833462","",
"Obesity, children aged 5–9","","2022","Gambia","African Region","Males","","6.9279961","0.49894666","22.303088","",
"Obesity, children aged 5–9","","2022","Gambia","African Region","Females","","4.1943572","0.89480206","10.670225","",
"Obesity, children aged 5–9","","2022","Georgia","European Region","Total","","13.385832","9.9189833","17.284016","",
"Obesity, children aged 5–9","","2022","Georgia","European Region","Males","","16.605459","10.865527","23.049316","",
"Obesity, children aged 5–9","","2022","Georgia","European Region","Females","","9.9298537","6.0994938","14.781803","",
"Obesity, children aged 5–9","","2022","Germany","European Region","Total","","8.0356471","5.349974","11.344624","",
"Obesity, children aged 5–9","","2022","Germany","European Region","Males","","10.026268","5.6834005","15.509865","",
"Obesity, children aged 5–9","","2022","Germany","European Region","Females","","5.9355114","3.0971617","9.5699996","",
"Obesity, children aged 5–9","","2022","Ghana","African Region","Total","","12.100946","8.9545988","15.652208","",
"Obesity, children aged 5–9","","2022","Ghana","African Region","Males","","15.174301","9.8988399","21.172598","",
"Obesity, children aged 5–9","","2022","Ghana","African Region","Females","","8.9518219","5.6352541","12.948722","",
"Obesity, children aged 5–9","","2022","Greece","European Region","Total","","15.7813","12.779297","18.889767","",
"Obesity, children aged 5–9","","2022","Greece","European Region","Males","","18.469083","13.875002","23.170038","",
"Obesity, children aged 5–9","","2022","Greece","European Region","Females","","12.939134","9.1540746","17.065004","",
"Obesity, children aged 5–9","","2022","Greenland","European Region","Total","","4.9745455","1.4230753","10.707395","",
"Obesity, children aged 5–9","","2022","Greenland","European Region","Males","","4.5331128","0.57675112","13.33658","",
"Obesity, children aged 5–9","","2022","Greenland","European Region","Females","","5.4451093","0.87991552","14.458191","",
"Obesity, children aged 5–9","","2022","Grenada","Region of the Americas","Total","","21.833441","8.9986905","36.522779","",
"Obesity, children aged 5–9","","2022","Grenada","Region of the Americas","Males","","23.637129","5.6701593","45.367008","",
"Obesity, children aged 5–9","","2022","Grenada","Region of the Americas","Females","","19.957447","4.7104724","39.720652","",
"Obesity, children aged 5–9","","2022","Guatemala","Region of the Americas","Total","","8.2423531","6.7480646","9.9365354","",
"Obesity, children aged 5–9","","2022","Guatemala","Region of the Americas","Males","","9.5131636","7.1483582","12.12467","",
"Obesity, children aged 5–9","","2022","Guatemala","Region of the Americas","Females","","6.9345392","5.0420277","9.1412313","",
"Obesity, children aged 5–9","","2022","Guinea","African Region","Total","","4.8742827","1.2312074","11.759771","",
"Obesity, children aged 5–9","","2022","Guinea","African Region","Males","","5.4369975","0.34649419","17.810048","",
"Obesity, children aged 5–9","","2022","Guinea","African Region","Females","","4.2937469","0.87836441","11.170542","",
"Obesity, children aged 5–9","","2022","Guinea-Bissau","African Region","Total","","5.5505224","1.2018415","13.970166","",
"Obesity, children aged 5–9","","2022","Guinea-Bissau","African Region","Males","","6.6898853","0.49794698","21.867141","",
"Obesity, children aged 5–9","","2022","Guinea-Bissau","African Region","Females","","4.3824911","0.56431936","13.110115","",
"Obesity, children aged 5–9","","2022","Guyana","Region of the Americas","Total","","15.638548","6.7359403","27.227437","",
"Obesity, children aged 5–9","","2022","Guyana","Region of the Americas","Males","","15.148868","3.5378512","32.501999","",
"Obesity, children aged 5–9","","2022","Guyana","Region of the Americas","Females","","16.142641","4.9176067","31.490225","",
"Obesity, children aged 5–9","","2022","Haiti","Region of the Americas","Total","","14.055164","4.4811178","25.498188","",
"Obesity, children aged 5–9","","2022","Haiti","Region of the Americas","Males","","23.93406","5.6026012","46.156663","",
"Obesity, children aged 5–9","","2022","Haiti","Region of the Americas","Females","","4.0196098","0.80515631","11.218967","",
"Obesity, children aged 5–9","","2022","Honduras","Region of the Americas","Total","","14.497904","5.3844586","25.766146","",
"Obesity, children aged 5–9","","2022","Honduras","Region of the Americas","Males","","17.470491","3.4235656","37.439883","",
"Obesity, children aged 5–9","","2022","Honduras","Region of the Americas","Females","","11.379649","3.2025788","23.786691","",
"Obesity, children aged 5–9","","2022","Hungary","European Region","Total","","17.149521","14.247058","20.212585","",
"Obesity, children aged 5–9","","2022","Hungary","European Region","Males","","19.034709","14.607152","23.677838","",
"Obesity, children aged 5–9","","2022","Hungary","European Region","Females","","15.159775","11.43978","19.298501","",
"Obesity, children aged 5–9","","2022","Iceland","European Region","Total","","8.9309953","2.4195088","19.057608","",
"Obesity, children aged 5–9","","2022","Iceland","European Region","Males","","10.304441","1.3058262","27.348498","",
"Obesity, children aged 5–9","","2022","Iceland","European Region","Females","","7.5092696","0.93708988","20.933333","",
"Obesity, children aged 5–9","","2022","India","South-East Asian Region","Total","","4.9557231","3.7832998","6.2929355","",
"Obesity, children aged 5–9","","2022","India","South-East Asian Region","Males","","5.4387864","3.6554262","7.6105446","",
"Obesity, children aged 5–9","","2022","India","South-East Asian Region","Females","","4.427566","2.9883923","6.1850093","",
"Obesity, children aged 5–9","","2022","Indonesia","South-East Asian Region","Total","","15.416744","11.452915","19.924873","",
"Obesity, children aged 5–9","","2022","Indonesia","South-East Asian Region","Males","","16.369212","10.32771","23.257878","",
"Obesity, children aged 5–9","","2022","Indonesia","South-East Asian Region","Females","","14.413258","9.4187714","20.333989","",
"Obesity, children aged 5–9","","2022","Iran (Islamic Republic of)","Eastern Mediterranean Region","Total","","14.547724","11.608084","17.699753","",
"Obesity, children aged 5–9","","2022","Iran (Islamic Republic of)","Eastern Mediterranean Region","Males","","17.933764","13.266468","23.001246","",
"Obesity, children aged 5–9","","2022","Iran (Islamic Republic of)","Eastern Mediterranean Region","Females","","10.977963","7.5165853","14.86367","",
"Obesity, children aged 5–9","","2022","Iraq","Eastern Mediterranean Region","Total","","18.937367","9.7263701","29.701224","",
"Obesity, children aged 5–9","","2022","Iraq","Eastern Mediterranean Region","Males","","16.521813","4.8719101","32.419208","",
"Obesity, children aged 5–9","","2022","Iraq","Eastern Mediterranean Region","Females","","21.47698","8.616069","36.828741","",
"Obesity, children aged 5–9","","2022","Ireland","European Region","Total","","8.7023087","6.7332864","10.905705","",
"Obesity, children aged 5–9","","2022","Ireland","European Region","Males","","9.3998954","6.5027021","12.912412","",
"Obesity, children aged 5–9","","2022","Ireland","European Region","Females","","7.9687096","5.4638408","10.830881","",
"Obesity, children aged 5–9","","2022","Israel","European Region","Total","","8.6455464","6.4589776","11.08638","",
"Obesity, children aged 5–9","","2022","Israel","European Region","Males","","9.6115194","6.3791424","13.373557","",
"Obesity, children aged 5–9","","2022","Israel","European Region","Females","","7.6256506","4.9684867","10.858636","",
"Obesity, children aged 5–9","","2022","Italy","European Region","Total","","15.162419","11.561","18.927775","",
"Obesity, children aged 5–9","","2022","Italy","European Region","Males","","17.621478","12.334988","23.608193","",
"Obesity, children aged 5–9","","2022","Italy","European Region","Females","","12.561828","8.2722813","17.526093","",
"Obesity, children aged 5–9","","2022","Jamaica","Region of the Americas","Total","","15.292411","7.5553931","24.909222","",
"Obesity, children aged 5–9","","2022","Jamaica","Region of the Americas","Males","","14.471149","4.2255193","29.774284","",
"Obesity, children aged 5–9","","2022","Jamaica","Region of the Americas","Females","","16.144256","6.2120095","29.426736","",
"Obesity, children aged 5–9","","2022","Japan","Western Pacific Region","Total","","5.2321646","4.1188337","6.50419","",
"Obesity, children aged 5–9","","2022","Japan","Western Pacific Region","Males","","7.3530287","5.4410651","9.5812388","",
"Obesity, children aged 5–9","","2022","Japan","Western Pacific Region","Females","","3.0129079","2.0576827","4.17514","",
"Obesity, children aged 5–9","","2022","Jordan","Eastern Mediterranean Region","Total","","20.486826","14.988042","26.682088","",
"Obesity, children aged 5–9","","2022","Jordan","Eastern Mediterranean Region","Males","","24.892312","16.218291","34.664005","",
"Obesity, children aged 5–9","","2022","Jordan","Eastern Mediterranean Region","Females","","15.874468","9.3237177","23.377877","",
"Obesity, children aged 5–9","","2022","Kazakhstan","European Region","Total","","8.2422532","6.091997","10.693695","",
"Obesity, children aged 5–9","","2022","Kazakhstan","European Region","Males","","10.177643","6.730628","14.167726","",
"Obesity, children aged 5–9","","2022","Kazakhstan","European Region","Females","","6.1895076","3.8389139","9.1356091","",
"Obesity, children aged 5–9","","2022","Kenya","African Region","Total","","3.8122173","1.5201759","7.4359506","",
"Obesity, children aged 5–9","","2022","Kenya","African Region","Males","","3.980713","0.88058282","10.119323","",
"Obesity, children aged 5–9","","2022","Kenya","African Region","Females","","3.6426291","1.053426","8.2620107","",
"Obesity, children aged 5–9","","2022","Kiribati","Western Pacific Region","Total","","17.649071","7.5953834","29.031691","",
"Obesity, children aged 5–9","","2022","Kiribati","Western Pacific Region","Males","","24.158898","7.2792083","43.776906","",
"Obesity, children aged 5–9","","2022","Kiribati","Western Pacific Region","Females","","10.782919","2.6818961","24.207245","",
"Obesity, children aged 5–9","","2022","Kuwait","Eastern Mediterranean Region","Total","","16.053513","10.774522","21.859641","",
"Obesity, children aged 5–9","","2022","Kuwait","Eastern Mediterranean Region","Males","","16.771328","9.1674849","25.799519","",
"Obesity, children aged 5–9","","2022","Kuwait","Eastern Mediterranean Region","Females","","15.203761","8.601822","22.996765","",
"Obesity, children aged 5–9","","2022","Kyrgyzstan","European Region","Total","","3.5489354","1.7442014","6.2278576","",
"Obesity, children aged 5–9","","2022","Kyrgyzstan","European Region","Males","","4.4233005","1.5371772","9.1359779","",
"Obesity, children aged 5–9","","2022","Kyrgyzstan","European Region","Females","","2.6367774","0.99325012","5.3819984","",
"Obesity, children aged 5–9","","2022","Lao People's Democratic Republic","Western Pacific Region","Total","","9.2866383","2.6321642","19.441807","",
"Obesity, children aged 5–9","","2022","Lao People's Democratic Republic","Western Pacific Region","Males","","12.01608","1.7280485","30.010727","",
"Obesity, children aged 5–9","","2022","Lao People's Democratic Republic","Western Pacific Region","Females","","6.4482793","0.87494925","18.208361","",
"Obesity, children aged 5–9","","2022","Latvia","European Region","Total","","10.066617","7.2967991","13.191371","",
"Obesity, children aged 5–9","","2022","Latvia","European Region","Males","","11.644322","7.5485587","16.481397","",
"Obesity, children aged 5–9","","2022","Latvia","European Region","Females","","8.3572119","5.0772857","12.364736","",
"Obesity, children aged 5–9","","2022","Lebanon","Eastern Mediterranean Region","Total","","20.342635","11.289625","30.26388","",
"Obesity, children aged 5–9","","2022","Lebanon","Eastern Mediterranean Region","Males","","22.390641","8.5310429","38.420701","",
"Obesity, children aged 5–9","","2022","Lebanon","Eastern Mediterranean Region","Females","","18.194078","7.6985449","30.973789","",
"Obesity, children aged 5–9","","2022","Lesotho","African Region","Total","","5.9309427","1.8222416","12.570557","",
"Obesity, children aged 5–9","","2022","Lesotho","African Region","Males","","5.0651208","0.51280851","15.439254","",
"Obesity, children aged 5–9","","2022","Lesotho","African Region","Females","","6.7974858","1.354274","17.0413","",
"Obesity, children aged 5–9","","2022","Liberia","African Region","Total","","10.798544","4.3985654","18.975775","",
"Obesity, children aged 5–9","","2022","Liberia","African Region","Males","","15.584244","4.7811914","30.541268","",
"Obesity, children aged 5–9","","2022","Liberia","African Region","Females","","5.894956","1.4394335","14.284113","",
"Obesity, children aged 5–9","","2022","Libya","Eastern Mediterranean Region","Total","","15.942614","7.0416659","27.181184","",
"Obesity, children aged 5–9","","2022","Libya","Eastern Mediterranean Region","Males","","17.42897","4.5169443","35.36644","",
"Obesity, children aged 5–9","","2022","Libya","Eastern Mediterranean Region","Females","","14.376201","4.273627","28.950727","",
"Obesity, children aged 5–9","","2022","Lithuania","European Region","Total","","10.626639","7.6273054","13.968456","",
"Obesity, children aged 5–9","","2022","Lithuania","European Region","Males","","10.856317","6.6456161","15.816739","",
"Obesity, children aged 5–9","","2022","Lithuania","European Region","Females","","10.383515","6.4890839","15.114224","",
"Obesity, children aged 5–9","","2022","Luxembourg","European Region","Total","","7.9988301","2.1415778","17.682672","",
"Obesity, children aged 5–9","","2022","Luxembourg","European Region","Males","","9.2461079","1.2273079","24.752842","",
"Obesity, children aged 5–9","","2022","Luxembourg","European Region","Females","","6.6916689","0.79565775","19.990608","",
"Obesity, children aged 5–9","","2022","Madagascar","African Region","Total","","3.4674205","0.49487404","9.9705264","",
"Obesity, children aged 5–9","","2022","Madagascar","African Region","Males","","5.7984393","0.36538765","18.489137","",
"Obesity, children aged 5–9","","2022","Madagascar","African Region","Females","","1.075458","0.12313109","3.7223697","",
"Obesity, children aged 5–9","","2022","Malawi","African Region","Total","","2.7816022","0.7176877","6.7156799","",
"Obesity, children aged 5–9","","2022","Malawi","African Region","Males","","3.9182134","0.45401831","11.445205","",
"Obesity, children aged 5–9","","2022","Malawi","African Region","Females","","1.6415322","0.30652788","4.4814728","",
"Obesity, children aged 5–9","","2022","Malaysia","Western Pacific Region","Total","","17.33951","13.718766","21.123575","",
"Obesity, children aged 5–9","","2022","Malaysia","Western Pacific Region","Males","","19.680583","14.338723","25.512645","",
"Obesity, children aged 5–9","","2022","Malaysia","Western Pacific Region","Females","","14.843038","10.252956","20.044863","",
"Obesity, children aged 5–9","","2022","Maldives","South-East Asian Region","Total","","15.43667","8.4875882","23.955037","",
"Obesity, children aged 5–9","","2022","Maldives","South-East Asian Region","Males","","18.985073","8.4200114","31.383055","",
"Obesity, children aged 5–9","","2022","Maldives","South-East Asian Region","Females","","11.653144","3.957032","23.090625","",
"Obesity, children aged 5–9","","2022","Mali","African Region","Total","","7.3355719","2.3166606","15.59547","",
"Obesity, children aged 5–9","","2022","Mali","African Region","Males","","7.0761099","0.65580318","21.544904","",
"Obesity, children aged 5–9","","2022","Mali","African Region","Females","","7.6005064","1.9881994","17.109668","",
"Obesity, children aged 5–9","","2022","Malta","European Region","Total","","15.696684","11.960157","19.811243","",
"Obesity, children aged 5–9","","2022","Malta","European Region","Males","","17.961562","12.307332","24.199384","",
"Obesity, children aged 5–9","","2022","Malta","European Region","Females","","13.223208","8.5549064","18.631774","",
"Obesity, children aged 5–9","","2022","Marshall Islands","Western Pacific Region","Total","","17.656393","7.9469934","28.792658","",
"Obesity, children aged 5–9","","2022","Marshall Islands","Western Pacific Region","Males","","21.98671","7.2154924","40.126839","",
"Obesity, children aged 5–9","","2022","Marshall Islands","Western Pacific Region","Females","","13.005742","3.4939647","27.244854","",
"Obesity, children aged 5–9","","2022","Mauritania","African Region","Total","","9.1201819","3.3049278","18.105014","",
"Obesity, children aged 5–9","","2022","Mauritania","African Region","Males","","7.6957576","0.70425933","22.987783","",
"Obesity, children aged 5–9","","2022","Mauritania","African Region","Females","","10.580273","3.3678927","21.704546","",
"Obesity, children aged 5–9","","2022","Mauritius","African Region","Total","","13.267866","7.1840957","20.569234","",
"Obesity, children aged 5–9","","2022","Mauritius","African Region","Males","","18.013364","7.8690171","30.209345","",
"Obesity, children aged 5–9","","2022","Mauritius","African Region","Females","","8.3872072","2.9953441","16.732539","",
"Obesity, children aged 5–9","","2022","Mexico","Region of the Americas","Total","","18.095759","16.275904","19.92346","",
"Obesity, children aged 5–9","","2022","Mexico","Region of the Americas","Males","","21.423136","18.720844","24.206662","",
"Obesity, children aged 5–9","","2022","Mexico","Region of the Americas","Females","","14.673992","12.201209","17.310402","",
"Obesity, children aged 5–9","","2022","Micronesia (Federated States of)","Western Pacific Region","Total","","18.837118","7.8458995","31.97884","",
"Obesity, children aged 5–9","","2022","Micronesia (Federated States of)","Western Pacific Region","Males","","22.663841","5.7238802","42.955893","",
"Obesity, children aged 5–9","","2022","Micronesia (Federated States of)","Western Pacific Region","Females","","14.765306","3.6191083","31.799197","",
"Obesity, children aged 5–9","","2022","Mongolia","Western Pacific Region","Total","","8.6483806","3.5622075","15.634675","",
"Obesity, children aged 5–9","","2022","Mongolia","Western Pacific Region","Males","","12.285983","3.7031025","25.017351","",
"Obesity, children aged 5–9","","2022","Mongolia","Western Pacific Region","Females","","4.7977306","0.99358857","12.029308","",
"Obesity, children aged 5–9","","2022","Montenegro","European Region","Total","","13.287956","11.183978","15.4917","",
"Obesity, children aged 5–9","","2022","Montenegro","European Region","Males","","17.169465","13.810152","20.610583","",
"Obesity, children aged 5–9","","2022","Montenegro","European Region","Females","","9.0796165","6.6999868","11.801273","",
"Obesity, children aged 5–9","","2022","Morocco","Eastern Mediterranean Region","Total","","6.4827412","4.201965","9.286432","",
"Obesity, children aged 5–9","","2022","Morocco","Eastern Mediterranean Region","Males","","5.8943447","3.0078638","9.597753","",
"Obesity, children aged 5–9","","2022","Morocco","Eastern Mediterranean Region","Females","","7.1024694","3.8678214","11.343314","",
"Obesity, children aged 5–9","","2022","Mozambique","African Region","Total","","2.2796201","0.71412907","5.0728634","",
"Obesity, children aged 5–9","","2022","Mozambique","African Region","Males","","2.5391294","0.38453881","7.5837463","",
"Obesity, children aged 5–9","","2022","Mozambique","African Region","Females","","2.0182084","0.4586474","4.9806457","",
"Obesity, children aged 5–9","","2022","Myanmar","South-East Asian Region","Total","","9.9438913","3.1802937","19.84791","",
"Obesity, children aged 5–9","","2022","Myanmar","South-East Asian Region","Males","","13.702202","2.6565641","31.797433","",
"Obesity, children aged 5–9","","2022","Myanmar","South-East Asian Region","Females","","5.9796765","1.2731011","14.751808","",
"Obesity, children aged 5–9","","2022","Namibia","African Region","Total","","5.6654379","1.2288863","13.897094","",
"Obesity, children aged 5–9","","2022","Namibia","African Region","Males","","7.7502348","0.6748274","23.25936","",
"Obesity, children aged 5–9","","2022","Namibia","African Region","Females","","3.5952438","0.40118345","11.445446","",
"Obesity, children aged 5–9","","2022","Nauru","Western Pacific Region","Total","","28.05745","15.810114","39.984873","",
"Obesity, children aged 5–9","","2022","Nauru","Western Pacific Region","Males","","37.057781","17.41097","55.568439","",
"Obesity, children aged 5–9","","2022","Nauru","Western Pacific Region","Females","","18.515581","6.2263161","33.866727","",
"Obesity, children aged 5–9","","2022","Nepal","South-East Asian Region","Total","","2.9660145","0.79517253","7.0275113","",
"Obesity, children aged 5–9","","2022","Nepal","South-East Asian Region","Males","","1.7995449","0.18075985","6.2379539","",
"Obesity, children aged 5–9","","2022","Nepal","South-East Asian Region","Females","","4.1825619","0.75554475","11.819243","",
"Obesity, children aged 5–9","","2022","Netherlands (Kingdom of the)","European Region","Total","","5.4168914","2.8371826","8.7866805","",
"Obesity, children aged 5–9","","2022","Netherlands (Kingdom of the)","European Region","Males","","6.1827708","2.3120739","12.112366","",
"Obesity, children aged 5–9","","2022","Netherlands (Kingdom of the)","European Region","Females","","4.6108834","1.8870933","8.7902546","",
"Obesity, children aged 5–9","","2022","New Zealand","Western Pacific Region","Total","","17.041042","14.849564","19.298643","",
"Obesity, children aged 5–9","","2022","New Zealand","Western Pacific Region","Males","","18.578805","15.401043","21.904334","",
"Obesity, children aged 5–9","","2022","New Zealand","Western Pacific Region","Females","","15.42419","12.476233","18.518236","",
"Obesity, children aged 5–9","","2022","Nicaragua","Region of the Americas","Total","","15.13125","5.8973312","26.473942","",
"Obesity, children aged 5–9","","2022","Nicaragua","Region of the Americas","Males","","17.573583","3.2164566","38.096106","",
"Obesity, children aged 5–9","","2022","Nicaragua","Region of the Americas","Females","","12.615179","3.5861082","25.468993","",
"Obesity, children aged 5–9","","2022","Niger","African Region","Total","","4.9893416","1.2831699","11.23043","",
"Obesity, children aged 5–9","","2022","Niger","African Region","Males","","8.090809","1.3985011","20.166487","",
"Obesity, children aged 5–9","","2022","Niger","African Region","Females","","1.7859697","0.19586016","6.1789408","",
"Obesity, children aged 5–9","","2022","Nigeria","African Region","Total","","5.0586469","2.270369","9.1030128","",
"Obesity, children aged 5–9","","2022","Nigeria","African Region","Males","","5.6034595","1.4793984","12.741941","",
"Obesity, children aged 5–9","","2022","Nigeria","African Region","Females","","4.4990823","1.6718984","9.1676272","",
"Obesity, children aged 5–9","","2022","Niue","Western Pacific Region","Total","","34.223273","23.543572","44.57342","",
"Obesity, children aged 5–9","","2022","Niue","Western Pacific Region","Males","","42.873538","26.831332","57.335401","",
"Obesity, children aged 5–9","","2022","Niue","Western Pacific Region","Females","","26.053581","12.124638","41.058111","",
"Obesity, children aged 5–9","","2022","North Macedonia","European Region","Total","","16.341579","12.587339","20.313436","",
"Obesity, children aged 5–9","","2022","North Macedonia","European Region","Males","","18.79572","13.171227","25.100997","",
"Obesity, children aged 5–9","","2022","North Macedonia","European Region","Females","","13.702695","8.9811116","19.20172","",
"Obesity, children aged 5–9","","2022","Norway","European Region","Total","","6.3186295","4.0780384","9.2324629","",
"Obesity, children aged 5–9","","2022","Norway","European Region","Males","","7.6772146","4.0341608","12.454598","",
"Obesity, children aged 5–9","","2022","Norway","European Region","Females","","4.8845403","2.5659019","8.162462","",
"Obesity, children aged 5–9","","2022","occupied Palestinian territory, including east Jerusalem","Eastern Mediterranean Region","Total","","13.62443","7.3825642","21.271388","",
"Obesity, children aged 5–9","","2022","occupied Palestinian territory, including east Jerusalem","Eastern Mediterranean Region","Males","","14.738201","5.6533422","26.272357","",
"Obesity, children aged 5–9","","2022","occupied Palestinian territory, including east Jerusalem","Eastern Mediterranean Region","Females","","12.462377","4.6994995","23.321985","",
"Obesity, children aged 5–9","","2022","Oman","Eastern Mediterranean Region","Total","","18.889606","10.777156","27.79766","",
"Obesity, children aged 5–9","","2022","Oman","Eastern Mediterranean Region","Males","","22.658776","10.195741","36.538672","",
"Obesity, children aged 5–9","","2022","Oman","Eastern Mediterranean Region","Females","","14.965124","5.7121504","26.481804","",
"Obesity, children aged 5–9","","2022","Pakistan","Eastern Mediterranean Region","Total","","9.8868899","6.7323834","13.591383","",
"Obesity, children aged 5–9","","2022","Pakistan","Eastern Mediterranean Region","Males","","12.279772","7.3129684","18.478388","",
"Obesity, children aged 5–9","","2022","Pakistan","Eastern Mediterranean Region","Females","","7.3864676","4.1127365","11.845584","",
"Obesity, children aged 5–9","","2022","Palau","Western Pacific Region","Total","","25.366595","23.036125","27.760819","",
"Obesity, children aged 5–9","","2022","Palau","Western Pacific Region","Males","","29.258648","25.954583","32.594955","",
"Obesity, children aged 5–9","","2022","Palau","Western Pacific Region","Females","","20.839816","17.689312","24.132584","",
"Obesity, children aged 5–9","","2022","Panama","Region of the Americas","Total","","16.092613","11.992134","20.68477","",
"Obesity, children aged 5–9","","2022","Panama","Region of the Americas","Males","","18.048793","11.832367","24.969006","",
